Delay,Bandwidth,Source IP address,Destination IP address,date_year,date_month_no,date_day,hour,min,sec
0,74,57,83,2022,8,9,14,16,59
0,74,57,83,2022,8,9,14,16,59
0.000438,74,57,83,2022,8,9,14,16,59
0.00171,74,57,83,2022,8,9,14,16,59
0.003388,74,57,83,2022,8,9,14,16,59
0,74,57,83,2022,8,9,14,16,59
0,74,57,83,2022,8,9,14,16,59
0.003149,74,57,83,2022,8,9,14,16,59
0,74,57,83,2022,8,9,14,16,59
0,74,57,83,2022,8,9,14,16,59
0.00128,74,57,83,2022,8,9,14,16,59
8.70E-05,74,57,83,2022,8,9,14,16,59
0.001859,74,57,83,2022,8,9,14,16,59
0.001003,74,57,83,2022,8,9,14,16,59
0,74,57,83,2022,8,9,14,16,59
10.001287,55,18,1,2022,8,9,14,16,59
0.064029,220,57,83,2022,8,9,14,16,59
0.000114,74,82,61,2022,8,9,14,16,59
0.052259,66,2,18,2022,8,9,14,16,59
0,42,121,119,2022,8,9,14,17,0
0,42,118,133,2022,8,9,14,17,0
4.035771,66,92,18,2022,8,9,14,17,1
4.036366,66,92,18,2022,8,9,14,17,1
4.021738,66,92,18,2022,8,9,14,17,1
14.561894,147,65,83,2022,8,9,14,17,1
0.000414,74,82,69,2022,8,9,14,17,1
0.048254,74,65,83,2022,8,9,14,17,1
0.000113,74,82,69,2022,8,9,14,17,1
14.872139,93,116,18,2022,8,9,14,17,1
0.000545,54,18,117,2022,8,9,14,17,1
0.000103,78,116,18,2022,8,9,14,17,1
0,54,116,18,2022,8,9,14,17,1
0.000107,54,18,117,2022,8,9,14,17,1
0.011472,54,116,18,2022,8,9,14,17,1
0,66,18,103,2022,8,9,14,17,1
0.06007,66,102,18,2022,8,9,14,17,1
9.90E-05,54,18,103,2022,8,9,14,17,1
0.000373,571,18,103,2022,8,9,14,17,1
0.094948,1506,102,18,2022,8,9,14,17,1
0,1506,102,18,2022,8,9,14,17,1
0,1506,102,18,2022,8,9,14,17,1
0.000458,54,18,103,2022,8,9,14,17,1
0.000273,1387,102,18,2022,8,9,14,17,1
0.000104,54,18,103,2022,8,9,14,17,1
0.003375,212,18,103,2022,8,9,14,17,1
0.091464,105,102,18,2022,8,9,14,17,1
0,66,18,103,2022,8,9,14,17,1
0,66,18,103,2022,8,9,14,17,1
0.001688,1454,18,103,2022,8,9,14,17,1
0.058462,66,102,18,2022,8,9,14,17,1
0.000138,54,18,103,2022,8,9,14,17,1
0.059141,66,102,18,2022,8,9,14,17,1
7.50E-05,54,18,103,2022,8,9,14,17,1
0.000575,571,18,103,2022,8,9,14,17,1
0.000664,571,18,103,2022,8,9,14,17,1
0.117952,60,102,18,2022,8,9,14,17,2
0.064454,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000117,54,18,103,2022,8,9,14,17,2
0.005159,1387,102,18,2022,8,9,14,17,2
0.010681,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000261,54,18,103,2022,8,9,14,17,2
0.000319,54,18,103,2022,8,9,14,17,2
0.003887,212,18,103,2022,8,9,14,17,2
0.005135,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.00011,54,18,103,2022,8,9,14,17,2
0.080286,1506,102,18,2022,8,9,14,17,2
0.005218,1506,102,18,2022,8,9,14,17,2
0.010513,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1387,102,18,2022,8,9,14,17,2
0.000101,54,18,103,2022,8,9,14,17,2
0.000155,54,18,103,2022,8,9,14,17,2
0.00426,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000121,54,18,103,2022,8,9,14,17,2
0.000102,1506,102,18,2022,8,9,14,17,2
0.009326,212,18,103,2022,8,9,14,17,2
0.048542,54,18,103,2022,8,9,14,17,2
0.01153,1506,102,18,2022,8,9,14,17,2
0.00488,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000235,54,18,103,2022,8,9,14,17,2
0.005784,1506,102,18,2022,8,9,14,17,2
0.00017,54,18,103,2022,8,9,14,17,2
0.004992,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000174,54,18,103,2022,8,9,14,17,2
0.004677,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000238,54,18,103,2022,8,9,14,17,2
0.103849,105,102,18,2022,8,9,14,17,2
0.001755,1455,18,103,2022,8,9,14,17,2
0.011466,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000141,54,18,103,2022,8,9,14,17,2
0.002525,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000102,54,18,103,2022,8,9,14,17,2
0.090752,105,102,18,2022,8,9,14,17,2
0.000572,1454,18,103,2022,8,9,14,17,2
0.019681,1506,102,18,2022,8,9,14,17,2
0.000883,1506,102,18,2022,8,9,14,17,2
0.00015,54,18,103,2022,8,9,14,17,2
0.044082,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000135,54,18,103,2022,8,9,14,17,2
9.90E-05,156,102,18,2022,8,9,14,17,2
0,92,18,16,2022,8,9,14,17,2
0,92,18,16,2022,8,9,14,17,2
0,266,17,18,2022,8,9,14,17,2
0,408,17,18,2022,8,9,14,17,2
0,126,82,29,2022,8,9,14,17,2
0,174,78,83,2022,8,9,14,17,2
0,126,82,29,2022,8,9,14,17,2
0.106989,60,102,18,2022,8,9,14,17,2
0.117731,60,102,18,2022,8,9,14,17,2
0,174,77,83,2022,8,9,14,17,2
0,126,82,29,2022,8,9,14,17,2
0.053228,54,18,103,2022,8,9,14,17,2
0.058631,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000101,54,18,103,2022,8,9,14,17,2
0.005153,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
7.70E-05,54,18,103,2022,8,9,14,17,2
0.011774,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000438,54,18,103,2022,8,9,14,17,2
0.004535,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.084375,1506,102,18,2022,8,9,14,17,2
8.70E-05,54,18,103,2022,8,9,14,17,2
0.005418,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000135,54,18,103,2022,8,9,14,17,2
0.005286,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000287,54,18,103,2022,8,9,14,17,2
0.000887,1506,102,18,2022,8,9,14,17,2
3.30E-05,54,18,103,2022,8,9,14,17,2
0.000742,1506,102,18,2022,8,9,14,17,2
0.05178,54,18,103,2022,8,9,14,17,2
0.083325,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000177,54,18,103,2022,8,9,14,17,2
0.005,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
9.60E-05,54,18,103,2022,8,9,14,17,2
0.005348,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000115,54,18,103,2022,8,9,14,17,2
0.005218,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,72,102,18,2022,8,9,14,17,2
0.034798,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000127,54,18,103,2022,8,9,14,17,2
0.000166,54,18,103,2022,8,9,14,17,2
0.004549,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0,1506,102,18,2022,8,9,14,17,2
0.000103,54,18,103,2022,8,9,14,17,2
9.30E-05,220,102,18,2022,8,9,14,17,2
2.90E-05,54,18,103,2022,8,9,14,17,2
21.479015,54,102,18,2022,8,9,14,17,3
5.9319,481,18,0,2022,8,9,14,17,3
0.275029,108,1,18,2022,8,9,14,17,4
0.000106,1292,18,0,2022,8,9,14,17,4
0.277633,544,1,18,2022,8,9,14,17,4
0.000158,54,18,0,2022,8,9,14,17,4
0.000817,54,18,0,2022,8,9,14,17,4
0.269864,54,1,18,2022,8,9,14,17,4
21.880089,54,103,18,2022,8,9,14,17,4
0,126,82,29,2022,8,9,14,17,6
8.569959,1474,82,56,2022,8,9,14,17,6
0,1474,82,56,2022,8,9,14,17,6
0,1474,82,56,2022,8,9,14,17,6
0,662,82,56,2022,8,9,14,17,6
0.039434,74,52,83,2022,8,9,14,17,6
0.000689,74,52,83,2022,8,9,14,17,6
0.000864,74,52,83,2022,8,9,14,17,6
0.001008,74,52,83,2022,8,9,14,17,6
0.003121,506,52,83,2022,8,9,14,17,6
0.000465,112,52,83,2022,8,9,14,17,6
9.80E-05,74,82,56,2022,8,9,14,17,6
0.015825,1474,82,56,2022,8,9,14,17,6
0,1474,82,56,2022,8,9,14,17,6
0,1474,82,56,2022,8,9,14,17,6
0,661,82,56,2022,8,9,14,17,6
0.041276,74,52,83,2022,8,9,14,17,6
0.000426,74,52,83,2022,8,9,14,17,6
0.002208,74,52,83,2022,8,9,14,17,6
0.003363,333,52,83,2022,8,9,14,17,6
0.000214,112,52,83,2022,8,9,14,17,6
7.60E-05,74,82,56,2022,8,9,14,17,6
11.61357,54,18,24,2022,8,9,14,17,6
12.096163,54,18,6,2022,8,9,14,17,6
12.034597,74,82,48,2022,8,9,14,17,6
0,77,18,16,2022,8,9,14,17,6
0,188,17,18,2022,8,9,14,17,6
0,66,18,3,2022,8,9,14,17,6
9.782704,181,18,108,2022,8,9,14,17,6
0.013722,66,4,18,2022,8,9,14,17,6
0.000178,54,18,3,2022,8,9,14,17,6
0.000976,571,18,3,2022,8,9,14,17,6
0.037366,54,7,18,2022,8,9,14,17,6
0.000131,54,7,18,2022,8,9,14,17,6
0.037394,74,44,83,2022,8,9,14,17,6
0.011753,54,4,18,2022,8,9,14,17,6
0.005116,1506,4,18,2022,8,9,14,17,6
0.003699,1506,4,18,2022,8,9,14,17,6
0.000158,54,18,3,2022,8,9,14,17,6
0.002483,1506,4,18,2022,8,9,14,17,6
0,1506,4,18,2022,8,9,14,17,6
0.000181,54,18,3,2022,8,9,14,17,6
0.000731,466,4,18,2022,8,9,14,17,6
0.012801,212,18,3,2022,8,9,14,17,6
0.000728,153,18,3,2022,8,9,14,17,6
0.000533,392,18,3,2022,8,9,14,17,6
0.010181,60,4,18,2022,8,9,14,17,6
0.000879,60,4,18,2022,8,9,14,17,6
0.000133,396,4,18,2022,8,9,14,17,6
0.000137,123,4,18,2022,8,9,14,17,6
0.00012,54,18,3,2022,8,9,14,17,6
0.000772,92,18,3,2022,8,9,14,17,6
0.001749,608,4,18,2022,8,9,14,17,6
0.000204,92,4,18,2022,8,9,14,17,6
6.70E-05,54,18,3,2022,8,9,14,17,6
0.009964,60,4,18,2022,8,9,14,17,6
0.003607,145,18,3,2022,8,9,14,17,6
0.078412,93,107,18,2022,8,9,14,17,6
0.011886,60,4,18,2022,8,9,14,17,6
0.002169,254,4,18,2022,8,9,14,17,6
0.000189,92,4,18,2022,8,9,14,17,6
6.70E-05,54,18,3,2022,8,9,14,17,6
10.281939,945,18,6,2022,8,9,14,17,6
0.000464,100,18,6,2022,8,9,14,17,6
0.044616,54,18,108,2022,8,9,14,17,6
0.0383,60,7,18,2022,8,9,14,17,6
0,100,7,18,2022,8,9,14,17,6
0.001888,264,7,18,2022,8,9,14,17,6
0.000152,54,18,6,2022,8,9,14,17,6
0.000152,92,7,18,2022,8,9,14,17,6
14.63044,147,59,83,2022,8,9,14,17,6
0.000799,74,82,63,2022,8,9,14,17,6
0.218158,54,24,18,2022,8,9,14,17,6
0.053577,54,18,6,2022,8,9,14,17,6
0.048178,74,59,83,2022,8,9,14,17,6
0.00013,74,82,63,2022,8,9,14,17,6
14.587962,147,60,83,2022,8,9,14,17,6
0.000638,74,82,64,2022,8,9,14,17,6
0.052125,74,60,83,2022,8,9,14,17,6
0.000155,74,82,64,2022,8,9,14,17,6
20.024937,98,79,83,2022,8,9,14,17,8
0.00037,74,82,81,2022,8,9,14,17,8
0.005383,74,79,83,2022,8,9,14,17,8
3.40E-05,74,82,81,2022,8,9,14,17,8
0.010253,74,79,83,2022,8,9,14,17,8
7.959144,66,92,18,2022,8,9,14,17,9
7.974753,66,92,18,2022,8,9,14,17,9
8.005726,66,92,18,2022,8,9,14,17,9
10.006203,55,18,1,2022,8,9,14,17,9
0.05556,66,2,18,2022,8,9,14,17,9
45.008605,75,82,68,2022,8,9,14,17,9
45.008757,75,82,76,2022,8,9,14,17,9
0.063867,86,64,83,2022,8,9,14,17,9
0.063867,86,72,83,2022,8,9,14,17,9
0,126,82,29,2022,8,9,14,17,10
7.716987,1454,18,103,2022,8,9,14,17,10
0.103102,60,102,18,2022,8,9,14,17,10
8.208349,1455,18,103,2022,8,9,14,17,10
0.464201,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0.00017,54,18,103,2022,8,9,14,17,10
0.005135,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0.000132,54,18,103,2022,8,9,14,17,10
0.005692,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0.000188,54,18,103,2022,8,9,14,17,10
0.004686,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0.00014,54,18,103,2022,8,9,14,17,10
0.002939,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0,1506,102,18,2022,8,9,14,17,10
0.000113,54,18,103,2022,8,9,14,17,10
0.000166,354,102,18,2022,8,9,14,17,10
5.40E-05,54,18,103,2022,8,9,14,17,10
0.102683,60,102,18,2022,8,9,14,17,10
0.279973,1506,102,18,2022,8,9,14,17,11
0.005277,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0.000118,54,18,103,2022,8,9,14,17,11
0.005331,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0.000168,54,18,103,2022,8,9,14,17,11
0.005102,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
0,1506,102,18,2022,8,9,14,17,11
9.50E-05,54,18,103,2022,8,9,14,17,11
0.001593,1506,102,18,2022,8,9,14,17,11
0.000768,1149,102,18,2022,8,9,14,17,11
4.40E-05,54,18,103,2022,8,9,14,17,11
0,66,18,8,2022,8,9,14,17,12
18.75805,98,76,83,2022,8,9,14,17,12
0.000121,74,76,83,2022,8,9,14,17,12
5.20E-05,74,82,80,2022,8,9,14,17,12
0.000206,74,82,80,2022,8,9,14,17,12
0.166034,66,9,18,2022,8,9,14,17,12
0.000479,54,18,8,2022,8,9,14,17,12
0.001241,571,18,8,2022,8,9,14,17,12
0.17002,1506,9,18,2022,8,9,14,17,12
0,1506,9,18,2022,8,9,14,17,12
0.000263,54,18,8,2022,8,9,14,17,12
0.000159,1506,9,18,2022,8,9,14,17,12
0.002852,1506,9,18,2022,8,9,14,17,12
7.20E-05,54,18,8,2022,8,9,14,17,12
0.000259,448,9,18,2022,8,9,14,17,12
0.002716,212,18,8,2022,8,9,14,17,12
0.314512,74,82,80,2022,8,9,14,17,12
0.010867,74,76,83,2022,8,9,14,17,12
0.162407,105,9,18,2022,8,9,14,17,12
0.000602,975,18,8,2022,8,9,14,17,12
0.000112,1494,18,8,2022,8,9,14,17,12
0,1494,18,8,2022,8,9,14,17,12
0,1494,18,8,2022,8,9,14,17,12
0,628,18,8,2022,8,9,14,17,12
0.162023,60,9,18,2022,8,9,14,17,12
0.00344,60,9,18,2022,8,9,14,17,12
0.015955,535,9,18,2022,8,9,14,17,12
0.045477,54,18,8,2022,8,9,14,17,12
0,126,82,29,2022,8,9,14,17,14
6.057189,54,92,18,2022,8,9,14,17,15
6.072662,54,92,18,2022,8,9,14,17,15
6.02608,54,92,18,2022,8,9,14,17,15
3.798472,935,18,8,2022,8,9,14,17,16
0.002574,1494,18,8,2022,8,9,14,17,16
0,1494,18,8,2022,8,9,14,17,16
0,1494,18,8,2022,8,9,14,17,16
0,1494,18,8,2022,8,9,14,17,16
0,209,18,8,2022,8,9,14,17,16
0,69,18,16,2022,8,9,14,17,16
0,69,18,16,2022,8,9,14,17,16
0.166849,60,9,18,2022,8,9,14,17,16
0.001854,60,9,18,2022,8,9,14,17,16
0.00275,60,9,18,2022,8,9,14,17,16
0.002626,548,9,18,2022,8,9,14,17,16
0.051028,54,18,8,2022,8,9,14,17,16
0,144,17,18,2022,8,9,14,17,17
0,144,17,18,2022,8,9,14,17,17
20.051229,98,79,83,2022,8,9,14,17,17
0.000688,74,82,81,2022,8,9,14,17,17
0.001958,74,79,83,2022,8,9,14,17,17
0.00012,74,82,81,2022,8,9,14,17,17
0.009428,74,79,83,2022,8,9,14,17,17
0,126,82,29,2022,8,9,14,17,18
10.011919,55,18,1,2022,8,9,14,17,19
0.006247,60,2,18,2022,8,9,14,17,19
9.70E-05,54,18,1,2022,8,9,14,17,19
0.054803,66,2,18,2022,8,9,14,17,19
45.014136,75,82,56,2022,8,9,14,17,21
0.041988,86,52,83,2022,8,9,14,17,21
0,126,82,29,2022,8,9,14,17,22
39.883407,130,82,45,2022,8,9,14,17,24
0.069056,119,41,83,2022,8,9,14,17,24
0.055156,74,82,45,2022,8,9,14,17,24
45.015744,75,82,71,2022,8,9,14,17,25
0.051528,86,67,83,2022,8,9,14,17,25
0,126,82,29,2022,8,9,14,17,26
26.420851,54,102,18,2022,8,9,14,17,28
45.015194,75,82,45,2022,8,9,14,17,29
0.075908,86,41,83,2022,8,9,14,17,29
10.006551,55,18,1,2022,8,9,14,17,29
0.055853,66,2,18,2022,8,9,14,17,29
0,126,82,29,2022,8,9,14,17,30
21.830524,54,102,18,2022,8,9,14,17,32
60.10703,74,46,83,2022,8,9,14,17,32
0.000158,74,82,50,2022,8,9,14,17,32
0,42,121,119,2022,8,9,14,17,33
0,42,118,133,2022,8,9,14,17,33
0,126,82,29,2022,8,9,14,17,34
24.054519,1454,18,103,2022,8,9,14,17,35
0,66,18,103,2022,8,9,14,17,35
0.060401,66,102,18,2022,8,9,14,17,35
0.000302,54,18,103,2022,8,9,14,17,35
0.000777,571,18,103,2022,8,9,14,17,35
0.110645,60,102,18,2022,8,9,14,17,35
0.066309,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000111,54,18,103,2022,8,9,14,17,35
0.005524,1506,102,18,2022,8,9,14,17,35
0.001386,1387,102,18,2022,8,9,14,17,35
7.30E-05,54,18,103,2022,8,9,14,17,35
0.007861,212,18,103,2022,8,9,14,17,35
0.06765,105,102,18,2022,8,9,14,17,35
0.000512,1455,18,103,2022,8,9,14,17,35
44.964963,75,82,46,2022,8,9,14,17,35
0.039008,86,42,83,2022,8,9,14,17,35
0.116467,60,102,18,2022,8,9,14,17,35
0.411399,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.00014,54,18,103,2022,8,9,14,17,35
0.004836,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000357,54,18,103,2022,8,9,14,17,35
0.003543,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.00045,54,18,103,2022,8,9,14,17,35
0.019079,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000144,54,18,103,2022,8,9,14,17,35
0.009949,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000457,54,18,103,2022,8,9,14,17,35
0.004437,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000478,54,18,103,2022,8,9,14,17,35
0.004368,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.00013,54,18,103,2022,8,9,14,17,35
0.010269,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.00047,54,18,103,2022,8,9,14,17,35
0.001397,1506,102,18,2022,8,9,14,17,35
0.008043,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000212,54,18,103,2022,8,9,14,17,35
0.004645,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000133,54,18,103,2022,8,9,14,17,35
0.00292,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
5.80E-05,54,18,103,2022,8,9,14,17,35
0.012653,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000103,54,18,103,2022,8,9,14,17,35
0.000139,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000103,54,18,103,2022,8,9,14,17,35
0.002404,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
6.20E-05,54,18,103,2022,8,9,14,17,35
0.000613,1505,102,18,2022,8,9,14,17,35
2.30E-05,54,18,103,2022,8,9,14,17,35
0.495615,1506,102,18,2022,8,9,14,17,35
0.010564,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000107,54,18,103,2022,8,9,14,17,35
0.009712,1506,102,18,2022,8,9,14,17,35
0.000157,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
0.000142,54,18,103,2022,8,9,14,17,35
0.000131,1506,102,18,2022,8,9,14,17,35
0,1506,102,18,2022,8,9,14,17,35
6.40E-05,54,18,103,2022,8,9,14,17,35
0.000546,1506,102,18,2022,8,9,14,17,35
0.005984,1506,102,18,2022,8,9,14,17,35
0.000106,54,18,103,2022,8,9,14,17,35
0.000961,1506,102,18,2022,8,9,14,17,35
0.048369,54,18,103,2022,8,9,14,17,36
0.011486,1506,102,18,2022,8,9,14,17,36
0,1506,102,18,2022,8,9,14,17,36
0,1506,102,18,2022,8,9,14,17,36
0,1506,102,18,2022,8,9,14,17,36
0.000122,54,18,103,2022,8,9,14,17,36
0.009921,1506,102,18,2022,8,9,14,17,36
0,1506,102,18,2022,8,9,14,17,36
0,1506,102,18,2022,8,9,14,17,36
0,1506,102,18,2022,8,9,14,17,36
0.000186,54,18,103,2022,8,9,14,17,36
0.009273,1506,102,18,2022,8,9,14,17,36
0,1506,102,18,2022,8,9,14,17,36
0,1506,102,18,2022,8,9,14,17,36
0.000109,54,18,103,2022,8,9,14,17,36
0.523623,1430,102,18,2022,8,9,14,17,36
0.047255,54,18,103,2022,8,9,14,17,36
0,126,82,29,2022,8,9,14,17,38
0,174,31,83,2022,8,9,14,17,38
0,126,82,29,2022,8,9,14,17,38
0,174,30,83,2022,8,9,14,17,38
0,126,82,29,2022,8,9,14,17,38
0,126,29,83,2022,8,9,14,17,38
45.008566,55,18,36,2022,8,9,14,17,39
0.078149,66,35,18,2022,8,9,14,17,39
10.009751,55,18,1,2022,8,9,14,17,39
0.053403,66,2,18,2022,8,9,14,17,39
45.010148,75,82,48,2022,8,9,14,17,40
0.040751,86,44,83,2022,8,9,14,17,40
0,86,82,81,2022,8,9,14,17,40
0.011114,86,79,83,2022,8,9,14,17,40
9.10E-05,74,82,81,2022,8,9,14,17,40
0.000491,694,82,81,2022,8,9,14,17,40
0.011912,74,79,83,2022,8,9,14,17,40
0.001017,338,79,83,2022,8,9,14,17,40
0.000577,154,82,81,2022,8,9,14,17,40
0.000231,166,82,81,2022,8,9,14,17,40
0.000429,486,82,81,2022,8,9,14,17,40
7.60E-05,191,82,81,2022,8,9,14,17,40
8.00E-05,188,82,81,2022,8,9,14,17,40
8.90E-05,188,82,81,2022,8,9,14,17,40
6.50E-05,191,82,81,2022,8,9,14,17,40
9.00E-05,187,82,81,2022,8,9,14,17,40
0.013883,74,79,83,2022,8,9,14,17,40
0,74,79,83,2022,8,9,14,17,40
