,Delay,Date,Time,Source IP address,Destination IP address,Bandwidth,date_year,date_month_no,date_day,hour,min,sec
7686,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7687,0.000144,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7688,0.009949,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7689,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7690,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7691,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7692,0.000457,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7693,0.004437,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7694,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7695,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7696,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7697,0.000478,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7698,0.004368,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7699,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7700,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7701,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7702,0.00013,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7703,0.010269,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7704,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7705,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7706,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7707,0.00047,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7708,0.001397,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7709,0.008043,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7710,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7711,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7712,0.000212,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7713,0.004645,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7714,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7715,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7716,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7717,0.000133,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7718,0.00292,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7719,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7720,5.8e-05,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7721,0.012653,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7722,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7723,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7724,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7725,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7726,0.000103,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7727,0.000139,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7728,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7729,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7730,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7731,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7732,0.000103,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7733,0.002404,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7734,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7735,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7736,6.2e-05,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7737,0.000613,2022-08-09,2022-08-29 14:17:35,102,18,1505,2022,8,9,14,17,35
7738,2.3e-05,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7739,0.495615,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7740,0.010564,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7741,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7742,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7743,0.000107,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7744,0.009712,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7745,0.000157,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7746,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7747,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7748,0.000142,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7749,0.000131,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7750,0.0,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7751,6.4e-05,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7752,0.000546,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7753,0.005984,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7754,0.000106,2022-08-09,2022-08-29 14:17:35,18,103,54,2022,8,9,14,17,35
7755,0.000961,2022-08-09,2022-08-29 14:17:35,102,18,1506,2022,8,9,14,17,35
7756,0.048369,2022-08-09,2022-08-29 14:17:36,18,103,54,2022,8,9,14,17,36
7757,0.011486,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7758,0.0,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7759,0.0,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7760,0.0,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7761,0.000122,2022-08-09,2022-08-29 14:17:36,18,103,54,2022,8,9,14,17,36
7762,0.009921,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7763,0.0,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7764,0.0,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7765,0.0,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7766,0.000186,2022-08-09,2022-08-29 14:17:36,18,103,54,2022,8,9,14,17,36
7767,0.009273,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7768,0.0,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7769,0.0,2022-08-09,2022-08-29 14:17:36,102,18,1506,2022,8,9,14,17,36
7770,0.000109,2022-08-09,2022-08-29 14:17:36,18,103,54,2022,8,9,14,17,36
7771,0.523623,2022-08-09,2022-08-29 14:17:36,102,18,1430,2022,8,9,14,17,36
7772,0.047255,2022-08-09,2022-08-29 14:17:36,18,103,54,2022,8,9,14,17,36
7773,0.0,2022-08-09,2022-08-29 14:17:38,82,29,126,2022,8,9,14,17,38
7774,0.0,2022-08-09,2022-08-29 14:17:38,31,83,174,2022,8,9,14,17,38
7775,0.0,2022-08-09,2022-08-29 14:17:38,82,29,126,2022,8,9,14,17,38
7776,0.0,2022-08-09,2022-08-29 14:17:38,30,83,174,2022,8,9,14,17,38
7777,0.0,2022-08-09,2022-08-29 14:17:38,82,29,126,2022,8,9,14,17,38
7778,0.0,2022-08-09,2022-08-29 14:17:38,29,83,126,2022,8,9,14,17,38
7779,45.008566,2022-08-09,2022-08-29 14:17:39,18,36,55,2022,8,9,14,17,39
7780,0.078149,2022-08-09,2022-08-29 14:17:39,35,18,66,2022,8,9,14,17,39
7781,10.009751,2022-08-09,2022-08-29 14:17:39,18,1,55,2022,8,9,14,17,39
7782,0.053403,2022-08-09,2022-08-29 14:17:39,2,18,66,2022,8,9,14,17,39
7783,45.010148,2022-08-09,2022-08-29 14:17:40,82,48,75,2022,8,9,14,17,40
7784,0.040751,2022-08-09,2022-08-29 14:17:40,44,83,86,2022,8,9,14,17,40
7785,0.0,2022-08-09,2022-08-29 14:17:40,82,81,86,2022,8,9,14,17,40
7786,0.011114,2022-08-09,2022-08-29 14:17:40,79,83,86,2022,8,9,14,17,40
7787,9.1e-05,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7788,0.000491,2022-08-09,2022-08-29 14:17:40,82,81,694,2022,8,9,14,17,40
7789,0.011912,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7790,0.001017,2022-08-09,2022-08-29 14:17:40,79,83,338,2022,8,9,14,17,40
7791,0.000577,2022-08-09,2022-08-29 14:17:40,82,81,154,2022,8,9,14,17,40
7792,0.000231,2022-08-09,2022-08-29 14:17:40,82,81,166,2022,8,9,14,17,40
7793,0.000429,2022-08-09,2022-08-29 14:17:40,82,81,486,2022,8,9,14,17,40
7794,7.6e-05,2022-08-09,2022-08-29 14:17:40,82,81,191,2022,8,9,14,17,40
7795,8e-05,2022-08-09,2022-08-29 14:17:40,82,81,188,2022,8,9,14,17,40
7796,8.9e-05,2022-08-09,2022-08-29 14:17:40,82,81,188,2022,8,9,14,17,40
7797,6.5e-05,2022-08-09,2022-08-29 14:17:40,82,81,191,2022,8,9,14,17,40
7798,9e-05,2022-08-09,2022-08-29 14:17:40,82,81,187,2022,8,9,14,17,40
7799,0.013883,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7800,0.0,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7801,0.000419,2022-08-09,2022-08-29 14:17:40,79,83,361,2022,8,9,14,17,40
7802,6.8e-05,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7803,0.00016,2022-08-09,2022-08-29 14:17:40,79,83,144,2022,8,9,14,17,40
7804,3.1e-05,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7805,0.00017,2022-08-09,2022-08-29 14:17:40,82,81,105,2022,8,9,14,17,40
7806,0.000308,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7807,0.0,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7808,0.000109,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7809,0.0,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7810,0.000655,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7811,0.0,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7812,0.001645,2022-08-09,2022-08-29 14:17:40,82,81,110,2022,8,9,14,17,40
7813,9.6e-05,2022-08-09,2022-08-29 14:17:40,79,83,1491,2022,8,9,14,17,40
7814,9.3e-05,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7815,0.00018,2022-08-09,2022-08-29 14:17:40,82,81,110,2022,8,9,14,17,40
7816,8.8e-05,2022-08-09,2022-08-29 14:17:40,82,81,110,2022,8,9,14,17,40
7817,7.8e-05,2022-08-09,2022-08-29 14:17:40,82,81,110,2022,8,9,14,17,40
7818,0.014538,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7819,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7820,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7821,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7822,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1491,2022,8,9,14,17,40
7823,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7824,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7825,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7826,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7827,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7828,0.000765,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7829,0.000442,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7830,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7831,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7832,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7833,0.000106,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7834,0.009389,2022-08-09,2022-08-29 14:17:40,79,83,1476,2022,8,9,14,17,40
7835,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7836,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7837,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7838,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7839,0.000209,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7840,0.000336,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7841,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7842,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7843,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7844,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7845,0.000162,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7846,0.000158,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7847,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1421,2022,8,9,14,17,40
7848,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7849,0.000178,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7850,0.004323,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7851,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7852,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7853,0.000158,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7854,0.004837,2022-08-09,2022-08-29 14:17:40,79,83,1491,2022,8,9,14,17,40
7855,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7856,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7857,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7858,0.000204,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7859,0.000168,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7860,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7861,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7862,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7863,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7864,0.00013,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7865,0.022696,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7866,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7867,0.0,2022-08-09,2022-08-29 14:17:40,79,83,651,2022,8,9,14,17,40
7868,0.000118,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7869,0.005013,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7870,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7871,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7872,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7873,0.000112,2022-08-09,2022-08-29 14:17:40,82,81,86,2022,8,9,14,17,40
7874,0.005932,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7875,0.0001,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7876,0.00523,2022-08-09,2022-08-29 14:17:40,79,83,994,2022,8,9,14,17,40
7877,0.0,2022-08-09,2022-08-29 14:17:40,79,83,74,2022,8,9,14,17,40
7878,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7879,0.000101,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7880,0.010632,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7881,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7882,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7883,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7884,0.000112,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7885,0.00469,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7886,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7887,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7888,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7889,0.000203,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7890,0.004706,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7891,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7892,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7893,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7894,0.000153,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7895,0.005172,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7896,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7897,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7898,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7899,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7900,0.000132,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7901,0.005482,2022-08-09,2022-08-29 14:17:40,79,83,586,2022,8,9,14,17,40
7902,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7903,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7904,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7905,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7906,0.000155,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7907,0.004658,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7908,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7909,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7910,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7911,0.000129,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7912,0.00491,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7913,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7914,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7915,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7916,0.000124,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7917,0.003448,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7918,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7919,0.0,2022-08-09,2022-08-29 14:17:40,79,83,1506,2022,8,9,14,17,40
7920,8.2e-05,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7921,0.00124,2022-08-09,2022-08-29 14:17:40,79,83,634,2022,8,9,14,17,40
7922,5.9e-05,2022-08-09,2022-08-29 14:17:40,82,81,74,2022,8,9,14,17,40
7923,14.631078,2022-08-09,2022-08-29 14:17:40,67,83,147,2022,8,9,14,17,40
7924,0.000382,2022-08-09,2022-08-29 14:17:40,82,71,74,2022,8,9,14,17,40
7925,0.049069,2022-08-09,2022-08-29 14:17:40,67,83,74,2022,8,9,14,17,40
7926,0.000132,2022-08-09,2022-08-29 14:17:40,82,71,74,2022,8,9,14,17,40
7927,44.69727,2022-08-09,2022-08-29 14:17:40,18,8,55,2022,8,9,14,17,40
7928,0.164035,2022-08-09,2022-08-29 14:17:41,9,18,66,2022,8,9,14,17,41
7929,45.012857,2022-08-09,2022-08-29 14:17:41,82,54,75,2022,8,9,14,17,41
7930,0.011367,2022-08-09,2022-08-29 14:17:41,50,83,86,2022,8,9,14,17,41
7931,44.967504,2022-08-09,2022-08-29 14:17:41,18,102,55,2022,8,9,14,17,41
7932,0.059978,2022-08-09,2022-08-29 14:17:41,101,18,66,2022,8,9,14,17,41
7933,45.001655,2022-08-09,2022-08-29 14:17:41,18,99,55,2022,8,9,14,17,41
7934,0.066583,2022-08-09,2022-08-29 14:17:41,98,18,66,2022,8,9,14,17,41
7935,45.005165,2022-08-09,2022-08-29 14:17:41,82,53,75,2022,8,9,14,17,41
7936,0.011355,2022-08-09,2022-08-29 14:17:41,49,83,86,2022,8,9,14,17,41
7937,0.0,2022-08-09,2022-08-29 14:17:43,119,83,86,2022,8,9,14,17,43
7938,0.0,2022-08-09,2022-08-29 14:17:43,82,120,86,2022,8,9,14,17,43
7939,45.01605,2022-08-09,2022-08-29 14:17:43,82,55,75,2022,8,9,14,17,43
7940,0.011599,2022-08-09,2022-08-29 14:17:43,51,83,86,2022,8,9,14,17,43
7941,45.009741,2022-08-09,2022-08-29 14:17:43,18,95,55,2022,8,9,14,17,43
7942,45.006447,2022-08-09,2022-08-29 14:17:43,18,98,55,2022,8,9,14,17,43
7943,0.04912,2022-08-09,2022-08-29 14:17:43,97,18,66,2022,8,9,14,17,43
7944,0.207923,2022-08-09,2022-08-29 14:17:43,94,18,66,2022,8,9,14,17,43
7945,45.012385,2022-08-09,2022-08-29 14:17:43,18,107,55,2022,8,9,14,17,43
7946,0.061178,2022-08-09,2022-08-29 14:17:43,106,18,66,2022,8,9,14,17,43
7947,44.953689,2022-08-09,2022-08-29 14:17:43,18,24,55,2022,8,9,14,17,43
7948,0.198123,2022-08-09,2022-08-29 14:17:44,24,18,66,2022,8,9,14,17,44
7949,35.016983,2022-08-09,2022-08-29 14:17:44,82,76,74,2022,8,9,14,17,44
7950,35.019482,2022-08-09,2022-08-29 14:17:44,82,68,74,2022,8,9,14,17,44
7951,0.0,2022-08-09,2022-08-29 14:17:44,18,16,89,2022,8,9,14,17,44
7952,0.0,2022-08-09,2022-08-29 14:17:44,18,16,89,2022,8,9,14,17,44
7953,0.0,2022-08-09,2022-08-29 14:17:44,17,18,168,2022,8,9,14,17,44
7954,0.0,2022-08-09,2022-08-29 14:17:44,17,18,169,2022,8,9,14,17,44
7955,0.0,2022-08-09,2022-08-29 14:17:44,18,117,66,2022,8,9,14,17,44
7956,0.011822,2022-08-09,2022-08-29 14:17:44,116,18,66,2022,8,9,14,17,44
7957,0.000105,2022-08-09,2022-08-29 14:17:44,18,117,54,2022,8,9,14,17,44
7958,0.00054,2022-08-09,2022-08-29 14:17:44,18,117,571,2022,8,9,14,17,44
7959,0.011156,2022-08-09,2022-08-29 14:17:44,116,18,54,2022,8,9,14,17,44
7960,0.000573,2022-08-09,2022-08-29 14:17:44,116,18,288,2022,8,9,14,17,44
7961,0.058443,2022-08-09,2022-08-29 14:17:44,72,83,74,2022,8,9,14,17,44
7962,0.000179,2022-08-09,2022-08-29 14:17:44,82,76,74,2022,8,9,14,17,44
7963,0.056514,2022-08-09,2022-08-29 14:17:44,64,83,74,2022,8,9,14,17,44
7964,7.8e-05,2022-08-09,2022-08-29 14:17:44,82,68,74,2022,8,9,14,17,44
7965,0.01696,2022-08-09,2022-08-29 14:17:44,18,117,118,2022,8,9,14,17,44
7966,0.000359,2022-08-09,2022-08-29 14:17:44,18,117,146,2022,8,9,14,17,44
7967,0.000276,2022-08-09,2022-08-29 14:17:44,18,117,365,2022,8,9,14,17,44
7968,0.009744,2022-08-09,2022-08-29 14:17:44,116,18,60,2022,8,9,14,17,44
7969,0.0,2022-08-09,2022-08-29 14:17:44,116,18,60,2022,8,9,14,17,44
7970,0.000626,2022-08-09,2022-08-29 14:17:44,116,18,200,2022,8,9,14,17,44
7971,0.000433,2022-08-09,2022-08-29 14:17:44,116,18,125,2022,8,9,14,17,44
7972,5.6e-05,2022-08-09,2022-08-29 14:17:44,18,117,54,2022,8,9,14,17,44
7973,8e-05,2022-08-09,2022-08-29 14:17:44,116,18,60,2022,8,9,14,17,44
7974,0.000132,2022-08-09,2022-08-29 14:17:44,18,117,85,2022,8,9,14,17,44
7975,0.015765,2022-08-09,2022-08-29 14:17:44,116,18,392,2022,8,9,14,17,44
7976,0.000526,2022-08-09,2022-08-29 14:17:44,116,18,60,2022,8,9,14,17,44
7977,0.046079,2022-08-09,2022-08-29 14:17:44,18,117,54,2022,8,9,14,17,44
7978,0.255412,2022-08-09,2022-08-29 14:17:45,17,18,195,2022,8,9,14,17,45
7979,0.0003,2022-08-09,2022-08-29 14:17:45,17,18,169,2022,8,9,14,17,45
7980,0.298499,2022-08-09,2022-08-29 14:17:45,17,18,198,2022,8,9,14,17,45
